NAME20,INTPTLAT20,INTPTLON20,Area,Building_Data_Present
"Farmington, MO",37.8539213,-90.5124604,46860833.36,FALSE
"Ahoskie, NC",36.2864725,-76.9835419,8613934.369,FALSE
"Lake of the Woods, VA",38.3453335,-77.762583,20285454.52,FALSE
"Seneca, SC",34.7007576,-82.9446921,80669918.54,FALSE
"Bealeton, VA",38.5711058,-77.7696453,11337169.43,FALSE
"Newton, NJ",41.0416791,-74.733761,21566626.14,FALSE
"Danville, VA--NC",36.5987519,-79.4141098,95492051.94,FALSE
"Albany--Schenectady, NY",42.7429654,-73.7993237,716746869.9,FALSE
"Belton, SC",34.5271112,-82.4984697,11844605.88,FALSE
"Mystic Island--Little Egg Harbor, NJ",39.5904913,-74.3490833,36013638.73,FALSE
"North East, PA",42.2176899,-79.8327027,9089130.285,FALSE
"Springfield, OH",39.9393486,-83.8036377,116935973.5,FALSE
"Canton, OH",40.8440537,-81.4237296,469940740,FALSE
"Meadville, PA",41.6429407,-80.1546932,40835503.35,FALSE
"Brownwood, TX",31.7065348,-98.9744212,35063919.48,FALSE
"Seguin, TX",29.5728467,-97.9848243,53757945.06,FALSE
"Iowa Park, TX",33.9569967,-98.6743598,8112619.019,FALSE
"Smithville, TN",35.9569263,-85.8233421,10351598.2,FALSE
"Elgin, TX",30.3512588,-97.38511,12346566.92,FALSE
"Bastrop, TX",30.1069962,-97.3451396,47578451.83,FALSE
"Kinross, MI",46.2546848,-84.4634803,8289899.033,FALSE
"Freeport, IL",42.2901727,-89.6348878,27592634.2,FALSE
"Blacksburg--Christiansburg, VA",37.1853247,-80.4132199,88140543.92,FALSE
"Robinson, IL",39.0045682,-87.7355196,11696507.3,FALSE
"Lawrenceville, IL",38.7240821,-87.6899836,6745552.992,FALSE
"Pittsburg, KS",37.4167748,-94.6969843,29057114.41,FALSE
"Murfreesboro, TN",35.8436998,-86.4065825,223425470.8,FALSE
"Genoa, IL",42.0923756,-88.6984354,5816542.187,FALSE
"Tuscola, IL",39.8008882,-88.2798163,7847072.166,FALSE
"Lumberton, NC",34.6376581,-79.0145427,52959821.9,FALSE
"Newton, KS",38.0421783,-97.3504862,29669139.07,FALSE
"Paintsville, KY",37.8166971,-82.805284,11899068.81,FALSE
"Charlotte, MI",42.5812653,-84.8082196,22300171.08,FALSE
"Carroll, IA",42.0682197,-94.8654046,12863994.71,FALSE
"Washington, IA",41.2997919,-91.6908734,8551197.292,FALSE
"Pembroke, NC",34.6756008,-79.1909254,9396980.888,FALSE
"Houghton--Hancock, MI",47.1193881,-88.5772219,21194851.59,FALSE
"Alma--St. Louis, MI",43.390674,-84.6414988,23952416.39,FALSE
"Clinton, NC",35.004757,-78.3288998,23688679.3,FALSE
"Hillsdale, MI",41.9277782,-84.6206946,17566416.45,FALSE
"Louisa, KY--WV",38.1100535,-82.6038369,9626125.725,FALSE
"Wellington, KS",37.2726822,-97.3920913,11557650.58,FALSE
"Ionia, MI",42.9786623,-85.0731879,12730945.62,FALSE
"Williamston, MI",42.6879641,-84.279503,8420143.248,FALSE
"Covington, TN",35.5692253,-89.6478453,15533531.61,FALSE
"Independence, KS",37.2321178,-95.7177792,11923926.66,FALSE
"Chanute, KS",37.6742028,-95.4622137,15046136.83,FALSE
"Paxton, IL",40.4578355,-88.0945077,5508610.124,FALSE
"West Frankfort, IL",37.8974906,-88.9323657,12180314.46,FALSE
"Rumford, ME",44.5567886,-70.5414739,8332829.165,FALSE
"Hickory, NC",35.7549214,-81.4210744,578650284.9,FALSE
"Portland, ME",43.6249009,-70.3311289,337608557.6,FALSE
"Dover--Rochester, NH--ME",43.2587391,-70.9186668,138178483.9,FALSE
"Alexandria, MN",45.8918626,-95.3788325,77391301.33,FALSE
"Portsmouth, NH--ME",43.0279002,-70.8455833,313905379.9,FALSE
"Provincetown, MA",42.0728562,-70.1790682,32298239.74,FALSE
"Paris, KY",38.2055438,-84.2614633,14644323.11,FALSE
"New Ulm, MN",44.3126873,-94.4674727,15069130.52,FALSE
"Atlantic, IA",41.3977778,-95.0096375,11747316.47,FALSE
"Forest City--Spindale, NC",35.3388869,-81.8977375,69838814.22,FALSE
"Willimantic, CT",41.7191021,-72.1975504,34264576.93,FALSE
"Clinton, OK",35.5062912,-98.976762,11247235.81,FALSE
"Tulsa, OK",36.0954362,-95.8931982,890460096.4,FALSE
"West Jefferson--Lake Darby, OH",39.9443989,-83.3390098,13173436.75,FALSE
"Greenwood, AR",35.2170939,-94.2613012,17494990.52,FALSE
"Weatherford, OK",35.5351911,-98.6856016,16308731.26,FALSE
"Salem, OH",40.9036541,-80.8574687,27511938.57,FALSE
"Osceola, IA",41.0316017,-93.7694792,9538273.601,FALSE
"Sparta, TN",35.9315352,-85.4739903,18510542.49,FALSE
"Morehead City--Emerald Isle--Atlantic Beach, NC",34.7290903,-76.8622005,124954454,FALSE
"Knoxville, TN",35.9382067,-84.0349595,1130324463,FALSE
"Oshkosh, WI",44.0260838,-88.5701945,89129306.5,FALSE
"Iowa City, IA",41.6828316,-91.570692,133162838,FALSE
"Nashville-Davidson, TN",36.1259094,-86.6911686,1528695282,FALSE
"Parsons, KS",37.3417034,-95.2698458,16270285.79,FALSE
"Alliance, OH",40.9135182,-81.0979023,44918281.09,FALSE
"Norwich--New London, CT",41.4113864,-72.0980877,333057640.1,FALSE
"Leesburg--Eustis--Tavares, FL",28.793147,-81.8947089,244359008.4,FALSE
"Marion, OH",40.5864529,-83.1193322,47874757.34,FALSE
"Kingsville, TX",27.5087997,-97.8520968,32862768.15,FALSE
"Denison, IA",42.0193128,-95.3500607,11661874.71,FALSE
"El Dorado, AR",33.2115025,-92.6630282,52478287.36,FALSE
"Siloam Springs, AR--OK",36.187614,-94.5338796,24827005.73,FALSE
"Galesburg, IL",40.9446884,-90.3591153,56922967.39,FALSE
"Spring Hill, KS",38.7487954,-94.8210547,7972438.854,FALSE
"Torrington, CT",41.8239544,-73.096739,58037510.67,FALSE
"Dothan, AL",31.2261201,-85.4253008,143062329.1,FALSE
"Winder, GA",34.0022793,-83.7680785,135067588.5,FALSE
"Danbury, CT--NY",41.4496535,-73.4232583,322469820.2,FALSE
"Brevard, NC",35.2369623,-82.7228678,35806784.13,FALSE
"Indiana--White, PA",40.6031043,-79.1626988,35718931,FALSE
"DuBois, PA",41.1211675,-78.7650557,18685513.99,FALSE
"Guayama, PR",17.9916312,-66.0514772,56722095.36,FALSE
"Punxsutawney, PA",40.9446452,-78.9739494,10009673.79,FALSE
"New Freedom--Shrewsbury, PA",39.7592324,-76.6729418,15871802.01,FALSE
"Scranton, PA",41.3059416,-75.803513,428719595,FALSE
"Marseilles, IL",41.3347127,-88.7044842,6193163.865,FALSE
"Middletown, OH",39.4822191,-84.3640644,139768160.2,FALSE
"Marathon, FL",24.7212927,-81.0546379,19552872.86,FALSE
"Reidsville, NC",36.346784,-79.6669258,33358659.02,FALSE
"Eden, NC",36.5041966,-79.7482557,36923341.19,FALSE
"Mayodan, NC",36.3939813,-79.9759835,11915814.72,FALSE
"Big Pine Key, FL",24.6617509,-81.4143959,22577139.12,FALSE
"Key West, FL",24.564919,-81.7705742,21013879.46,FALSE
"Salem, IL",38.6257591,-88.9548021,12850938.03,FALSE
"Zanesville, OH",39.9517931,-82.0182624,74050351.46,FALSE
"Waynesboro, GA",33.0900718,-82.012715,15549564.85,FALSE
"Waco, TX",31.5415622,-97.1640133,234081049.2,FALSE
"Auburn, AL",32.6113816,-85.4521355,159875566.6,FALSE
"Jackson, GA",33.2903551,-83.9582206,12250694.53,FALSE
"Montgomery, AL",32.3919584,-86.285756,378256967.9,FALSE
"Chicago, IL--IN",41.8304099,-87.9086694,6156311901,FALSE
"La Follette, TN",36.3589322,-84.123774,62567225.63,FALSE
"Alva, OK",36.7996585,-98.665505,9442986.565,FALSE
"Plymouth, IN",41.3418072,-86.3158816,25431812.24,FALSE
"Oskaloosa, IA",41.2930805,-92.6471971,21352284.9,FALSE
"Michigan City--La Porte, IN--MI",41.7112368,-86.8321393,131609954,FALSE
"Shelbyville, TN",35.4884828,-86.451673,34096962.43,FALSE
"Marlin, TX",31.3080407,-96.8909218,10740065.57,FALSE
"Aberdeen, SD",45.4632038,-98.4688111,36172212.26,FALSE
"Boston, MA--NH",42.3789986,-71.1423438,4474416492,FALSE
"La Grange, TX",29.9117133,-96.8756861,9901369.383,FALSE
"Enid, OK",36.3985602,-97.8932177,76408858.29,FALSE
"Hanover, PA",39.8029905,-76.9897737,66707772.89,FALSE
"Waconia, MN",44.8419875,-93.7931948,12303056.85,FALSE
"Altoona, PA",40.4776486,-78.3985384,95976665.97,FALSE
"Humboldt, TN",35.827716,-88.9080097,13705612.05,FALSE
"Grayson, KY",38.3338953,-82.9358112,13700877.78,FALSE
"Sioux Falls, SD",43.534407,-96.7356265,176951473.1,FALSE
"Roaring Spring, PA",40.2980398,-78.4454473,14524583.68,FALSE
"Tyrone, PA",40.6103116,-78.3352399,15697167.2,FALSE
"Union City, TN",36.4244516,-89.0473305,21136340.19,FALSE
"Augusta-Richmond County, GA--SC",33.4852709,-82.0017842,713567942.1,FALSE
"Lancaster--Manheim, PA",40.0958903,-76.3121347,473661848.2,FALSE
"Brookings, SD",44.3013691,-96.786554,28749302.51,FALSE
"Joplin, MO",37.101212,-94.4992168,157063567.6,FALSE
"Altavista, VA",37.113134,-79.291707,15551527.28,FALSE
"Round Lake Beach--McHenry--Grayslake, IL--WI",42.3969465,-88.1183516,356202053,FALSE
"Shelbyville, IN",39.5248003,-85.7732429,25293578.43,FALSE
"New Castle, PA",41.0083377,-80.3508016,74878889.13,FALSE
"Williamsport, PA",41.249887,-76.992144,74996944.83,FALSE
"Greenville, PA",41.3970061,-80.3893576,20572774.97,FALSE
"De Soto, MO",38.1373371,-90.5538472,11758062.06,FALSE
"Higginsville, MO",39.0745499,-93.7249284,5503738.666,FALSE
"Woodward, OK",36.4269109,-99.4061649,23565556.38,FALSE
"Lafayette, IN",40.4177448,-86.8801273,180411144.9,FALSE
"Clarksville, TN--KY",36.5766739,-87.3455092,293057774.7,FALSE
"Syracuse, IN",41.4027513,-85.688652,32715495.65,FALSE
"Bennettsville, SC",34.6215146,-79.6847691,20626524.85,FALSE
"Lincoln, IL",40.1507069,-89.3737729,20991892.62,FALSE
"Hopkinsville, KY",36.8509086,-87.4882117,59395746.45,FALSE
"Eudora, KS",38.9323783,-95.0968475,6895101.208,FALSE
"Warsaw, IN",41.2476985,-85.8364909,66635391.54,FALSE
"Winchester, KY",37.9955484,-84.1931024,37493211.02,FALSE
"Atlanta, TX",33.1299997,-94.1696818,17735492.57,FALSE
"Keyser, WV--MD",39.4133403,-79.0128705,8790854.329,FALSE
"Burlington, NC",36.0763279,-79.4180042,240379492.2,FALSE
"Manchester, TN",35.4692295,-86.0721324,27048290.17,FALSE
"Houston, TX",29.7730212,-95.4003948,4606031788,FALSE
"Wadesboro, NC",34.9657492,-80.0763329,15437039.02,FALSE
"Palestine, TX",31.7517795,-95.6399815,39528716.57,FALSE
"Allentown--Bethlehem, PA--NJ",40.6391581,-75.414498,686702812.2,FALSE
"Reading, PA",40.3644364,-75.9513766,251064215.6,FALSE
"Greenville, SC",34.8637625,-82.3970445,684790155.3,FALSE
"Johnson City, TN",36.3367943,-82.3459838,277398772.2,FALSE
"Sayre--Waverly, PA--NY",41.9875219,-76.527113,20797688.09,FALSE
"Towanda, PA",41.7692736,-76.4173534,7646596.44,FALSE
"Beaufort--Port Royal, SC",32.4305523,-80.7146532,114757412.3,FALSE
"Pleasanton, TX",28.949111,-98.5126741,23475392.93,FALSE
"Grove City, PA",41.1523567,-80.0853628,15746646.49,FALSE
"Charleston, SC",32.9155671,-80.0237065,896179868.2,FALSE
"Wichita Falls, TX",33.9049001,-98.5188678,131530179.6,FALSE
"Yankton, SD",42.8911731,-97.3899546,22049334.07,FALSE
"Sealy, TX",29.7724529,-96.1618126,14878621.07,FALSE
"Portage, PA",40.3746233,-78.665502,9301059.715,FALSE
"Pittsburgh, PA",40.4593201,-79.9601642,2391172399,FALSE
"Odessa, MO",38.9971,-93.9604239,7338315.342,FALSE
"Troy, MO",38.9620356,-90.9627315,23305158.84,FALSE
"Chillicothe, MO",39.7960766,-93.5506255,15559536.4,FALSE
"Youngstown, OH",41.1363996,-80.7058037,511610448.4,FALSE
"Lewistown, PA",40.6274498,-77.5810373,31410691.82,FALSE
"Waseca, MN",44.081189,-93.506414,10360958.6,FALSE
"Kilgore, TX",32.4024065,-94.879371,56421771.47,FALSE
"Etowah, TN",35.3388834,-84.528244,11668952.34,FALSE
"Wilson, NC",35.7380598,-77.933946,72054997.1,FALSE
"Stuttgart, AR",34.494431,-91.5496974,15203979.7,FALSE
"Franklin, NH",43.443804,-71.6475885,11481647.35,FALSE
"Gaylord--Bagley, MI",44.987582,-84.6857315,35202297.55,FALSE
"Kissimmee--St. Cloud, FL",28.3072705,-81.3708011,428766129.4,FALSE
"Waterloo, IL",38.3412145,-90.1527165,14111353.17,FALSE
"Fairfield, IA",41.0058949,-91.9674528,14061339.66,FALSE
"Carrollton, GA",33.588752,-85.0632322,90754500.25,FALSE
"Weatherford, TX",32.7463207,-97.7220312,100377696.4,FALSE
"Mount Vernon, IA",41.9246696,-91.4091303,8711815.27,FALSE
"Eaton, OH",39.7499114,-84.6354864,11640437.95,FALSE
"Cedar Rapids, IA",41.989546,-91.6664295,225274855.4,FALSE
"Owensboro, KY",37.7560162,-87.110782,94783364.92,FALSE
"Sheldon, IA",43.1817405,-95.846609,7302638.674,FALSE
"Denton, MD",38.8794211,-75.8244518,8551097.389,FALSE
"Pana, IL",39.3844771,-89.0660352,9474805.853,FALSE
"Taylorville, IL",39.5459956,-89.2872698,14381927.34,FALSE
"Benton, LA",32.672627,-93.7254602,11609228.87,FALSE
"Irvine, KY",37.6894383,-83.9502918,7182932.889,FALSE
"Fulton, KY--TN",36.5044375,-88.8799964,8221928.465,FALSE
"Nevada, IA",42.0159538,-93.4526236,9569347.517,FALSE
"Ames, IA",42.0246098,-93.6291237,58118102.13,FALSE
"Rocky Mount, NC",35.9600529,-77.8302598,116564785.1,FALSE
"Mayfield, KY",36.7410205,-88.6430011,24530836.03,FALSE
"Madison, SD",44.007895,-97.1113554,11159430.48,FALSE
"Ebensburg, PA",40.4786985,-78.7411126,6738428.189,FALSE
"Johnstown, PA",40.2992053,-78.8966156,90626358.79,FALSE
"Spartanburg, SC",34.9537562,-81.9991813,472667014.6,FALSE
"Vermillion, SD",42.7820728,-96.925044,10327487.35,FALSE
"Greeneville, TN",36.1639084,-82.8196658,56915347.06,FALSE
"Savannah, TN",35.215351,-88.2297775,23059950.6,FALSE
"Chester, SC",34.7112905,-81.2074996,16319441.01,FALSE
"Hazleton, PA",40.9653948,-75.9990345,49319073.31,FALSE
"Morristown, TN",36.2077814,-83.3302757,165694674.3,FALSE
"Bellefonte, PA",40.9113285,-77.786548,20202694.84,FALSE
"Ashtabula, OH",41.871799,-80.815665,56642802.9,FALSE
"Ruston, LA",32.5348539,-92.6431855,63450424.54,FALSE
"Houghton Lake, MI",44.3006233,-84.6916125,29082230.54,FALSE
"Vineland, NJ",39.4672651,-75.023653,148401515.1,FALSE
"Lake Jackson, TX",29.0113331,-95.4023215,93997984.57,FALSE
"Sunbury, PA",40.849647,-76.8254968,35719706.42,FALSE
"Warren, AR",33.6109391,-92.0695339,16548419.75,FALSE
"New York--Jersey City--Newark, NY--NJ",40.7121519,-73.9501839,8960842619,FALSE
"Columbus, GA--AL",32.4897142,-84.9740319,372211139.9,FALSE
"Titusville, FL",28.5958293,-80.8358974,103791069.5,FALSE
"Milton, PA",41.0223682,-76.876288,46491370.18,FALSE
"Plattsburgh, NY",44.6884107,-73.4697654,63010704.25,FALSE
"Lexington, VA",37.792133,-79.4309715,13805587.25,FALSE
"Worthington, MN",43.6218115,-95.6054583,17290302.46,FALSE
"Norfolk, NE",42.0344952,-97.4183557,33275200.75,FALSE
"Dayton, OH",39.7321771,-84.1760241,835318697.9,FALSE
"Savannah, GA",32.0507994,-81.1682496,542120053,FALSE
"Mansfield, OH",40.7592454,-82.5273344,123742587.7,FALSE
"Bellevue, OH",41.2770741,-82.8445801,11759195.21,FALSE
"Cordele, GA",31.9653381,-83.7738227,22341841.45,FALSE
"Shelby, OH",40.8824405,-82.6613279,13133472.92,FALSE
"Grinnell, IA",41.7427903,-92.7249354,11332418.33,FALSE
"Harlan, IA",41.6505831,-95.3260295,6729755.096,FALSE
"Tarboro, NC",35.9036834,-77.5474556,21562982.06,FALSE
"Philipsburg, PA",40.8906417,-78.2325566,13324268.91,FALSE
"Manning, SC",33.6932833,-80.2182421,10047108.95,FALSE
"Clarion, PA",41.1911238,-79.3792274,8777381.031,FALSE
"Hartsville, SC",34.3728046,-80.088219,34031322.87,FALSE
"Kingsport, TN--VA",36.5198939,-82.5446402,246201157.9,FALSE
"Lexington, TN",35.657522,-88.392274,17238860.4,FALSE
"Florence, SC",34.2042833,-79.8090122,177708147.4,FALSE
"Dillon, SC",34.4258842,-79.3626612,16488394.85,FALSE
"Lock Haven, PA",41.1266853,-77.4545398,21305704.05,FALSE
"Lee, MA",42.3582569,-73.2816855,32950736.65,FALSE
"Providence, RI--MA",41.8016313,-71.3780003,1495851240,FALSE
"Winnsboro, SC",34.3707882,-81.0882197,9985882.917,FALSE
"Jasper, TX",30.9194945,-93.9987738,22125023.12,FALSE
"Myrtle Beach--North Myrtle Beach, SC--NC",33.7671842,-78.8533224,579111959.8,FALSE
"Jefferson City, MO",38.5690859,-92.224808,89489636.29,FALSE
"Nashua, NH--MA",42.8280847,-71.5005451,515829385.8,FALSE
"Richmond, VA",37.4853863,-77.4840799,1354196111,FALSE
"Arkadelphia, AR",34.1262486,-93.0689452,16052723.44,FALSE
"Columbus, WI",43.3437539,-89.0282689,10657044.64,FALSE
"Heber Springs, AR",35.5008467,-92.0488888,20177265.07,FALSE
"Chelsea, MI",42.3113924,-84.019416,9320953.109,FALSE
"Trenton, NJ",40.2455877,-74.6764271,351340525.9,FALSE
"Wahpeton, ND--MN",46.2699053,-96.602205,18493074,FALSE
"Lorain--Elyria, OH",41.4158403,-82.1466539,236983093.6,FALSE
"Kenosha, WI",42.5711391,-87.8735031,146121981.6,FALSE
"Charlevoix, MI",45.3190864,-85.2520134,10798769.29,FALSE
"Norwalk, OH",41.2530423,-82.6091006,25690980.09,FALSE
"Richlands, VA",37.0841955,-81.7943239,21736478.1,FALSE
"Racine, WI",42.7381829,-87.8328396,136726104.8,FALSE
"Ennis, TX",32.3281894,-96.6317522,33065535.68,FALSE
"Columbus, OH",40.0204692,-82.9708034,1357217766,FALSE
"Berlin, NH",44.4820254,-71.1629101,13243008.74,FALSE
"Pella, IA",41.4073928,-92.9173869,18032444.93,FALSE
"Red Oak, IA",41.0151158,-95.2246645,7452401.737,FALSE
"Pahokee, FL",26.8196888,-80.6549173,10503552.74,FALSE
"Ottawa, OH",41.0227627,-84.0428403,12560961.6,FALSE
"Springfield, IL",39.7876885,-89.6489661,212294847.8,FALSE
"Delphos, OH",40.8446569,-84.3361289,8975134.615,FALSE
"Le Mars, IA",42.7839911,-96.1711853,14161826.65,FALSE
"Pittsfield, MA",42.4623848,-73.2353794,83044469.03,FALSE
"Fulton, MO",38.8508053,-91.9521879,22692774.34,FALSE
"Manchester, NH",42.9921561,-71.4743764,213763825.8,FALSE
"Merrill, WI",45.1785694,-89.7025107,21126656.9,FALSE
"Mauldin--Simpsonville, SC",34.7666525,-82.2559376,264322849.1,FALSE
"Beaumont, TX",30.1107623,-94.1293162,252872664.4,FALSE
"New Prague, MN",44.5454193,-93.5740109,8437364.235,FALSE
"Blair, NE",41.5369274,-96.1225412,21189684.12,FALSE
"Jackson, TN",35.6619138,-88.8228437,123757535.3,FALSE
"Charlottesville, VA",38.0466191,-78.4732184,96287108.35,FALSE
"Cruz Bay, VI",18.3257699,-64.7775775,8091728.209,FALSE
"Hannibal, MO",39.7090986,-91.389416,27500236.2,FALSE
"Greenwood, SC",34.2007077,-82.1699197,92663643.61,FALSE
"Lancaster, OH",39.7351744,-82.6049998,52127492.91,FALSE
"Newark, OH",40.0216365,-82.4498857,123098972.6,FALSE
"Magnolia, AR",33.2739389,-93.2298275,22824193.08,FALSE
"Ada, OH",40.7679529,-83.8250642,5425265.319,FALSE
"Kenton, OH",40.6461164,-83.6057606,11081415.72,FALSE
"Morrilton, AR",35.1596591,-92.7410539,14984658.25,FALSE
"Alexander City, AL",32.9434922,-85.9621419,25390795.98,FALSE
"Asheville, NC",35.5055673,-82.5214152,648764690.1,FALSE
"Pottsville, PA",40.6908499,-76.2072586,33652731.99,FALSE
"Hutchinson, MN",44.8873013,-94.3768385,21655759.04,FALSE
"Neosho, MO",36.8472858,-94.3833668,25300473.39,FALSE
"Pearsall, TX",28.8991693,-99.099212,14015161.82,FALSE
"Bonham, TX",33.5873177,-96.1814863,13023805.42,FALSE
"Mount Pleasant, MI",43.5944779,-84.7600535,38701937.37,FALSE
"Glencoe, MN",44.7695661,-94.151027,8288993.304,FALSE
"Abilene, KS",38.9210604,-97.2207543,9428699.781,FALSE
"Warner Robins, GA",32.5898891,-83.6580427,230418624.9,FALSE
"Ottawa, IL",41.3494616,-88.8404845,27285949.29,FALSE
"Paris, TX",33.6641672,-95.5327121,45556457.24,FALSE
"Cape Coral, FL",26.6079911,-81.8535636,961077747.8,FALSE
"Russellville, AR",35.270151,-93.1330954,50407646.45,FALSE
"Celina, OH",40.5533456,-84.5573444,15946235.02,FALSE
"Cochran, GA",32.3902382,-83.3466078,14417588.51,FALSE
"Paola, KS",38.5761286,-94.8718439,8135543.152,FALSE
"Terre Haute, IN",39.4620483,-87.3763751,122311724.7,FALSE
"Roanoke Rapids, NC",36.4509421,-77.6563952,41044154.86,FALSE
"Macomb, IL",40.4601969,-90.6757,22666945.46,FALSE
"Mount Airy, NC",36.5116344,-80.6126627,53107323.73,FALSE
"Boonville, IN",38.0468472,-87.2709355,7360503.613,FALSE
"Schuyler, NE",41.4487621,-97.060337,6795659.414,FALSE
"Christiansted--Frederiksted, VI",17.7299289,-64.7598651,89207655.94,FALSE
"Alvarado, TX",32.4123363,-97.2166972,8135405.589,FALSE
"Kirksville, MO",40.1991706,-92.5775526,22317637.94,FALSE
"Marshall, MN",44.4482239,-95.7885178,21477709.94,FALSE
"Marinette--Menominee, WI--MI",45.0956919,-87.6498541,40197551.05,FALSE
"Pecan Plantation, TX",32.3634016,-97.6652195,21082873.88,FALSE
"Sevierville, TN",35.8551013,-83.5494562,120196515.9,FALSE
"Mexico, MO",39.1673924,-91.8869137,17538251.81,FALSE
"Fredericksburg, VA",38.2844337,-77.4973961,235274761.4,FALSE
"Valley City, ND",46.9214485,-98.0029741,9638518.821,FALSE
"Marquette, MI",46.5320757,-87.4045045,33001953.56,FALSE
"Concord, NH",43.2642259,-71.5810638,71039144.95,FALSE
"Monticello, AR",33.6271848,-91.79357,20223816.16,FALSE
"Wayne, NE",42.2374815,-97.0088621,8113277.925,FALSE
"Charlotte, NC--SC",35.2275363,-80.806559,1729909171,FALSE
"Galveston--Texas City, TX",29.3646346,-94.997589,290248294.9,FALSE
"Omaha, NE--IA",41.2320705,-96.0350541,714269874.3,FALSE
"Port St. Lucie, FL",27.2618996,-80.2940923,694354966.5,FALSE
"Statesboro, GA",32.4266375,-81.792528,75090786.51,FALSE
"Miami--Fort Lauderdale, FL",26.1961813,-80.2303945,3449444413,FALSE
"Milwaukee, WI",43.0512232,-88.0851008,1227046877,FALSE
"Columbia, SC",34.027752,-81.0881803,970054686.1,FALSE
"Erwin, TN",36.1439972,-82.408735,15359956.95,FALSE
"Bristol, TN--VA",36.6074028,-82.1466997,178366518,FALSE
"Monett, MO",36.9205855,-93.9212709,14965653.39,FALSE
"Wisconsin Rapids, WI",44.3702031,-89.8138241,57081661.61,FALSE
"Lancaster, SC",34.7023145,-80.7732236,58009002.24,FALSE
"Texarkana, TX--AR",33.4406474,-94.0683545,173593112.1,FALSE
"Evansville, WI",42.7784006,-89.2986174,7260022.367,FALSE
"Laurens, SC",34.499487,-82.0158046,25065174.19,FALSE
"Martin, TN",36.3405996,-88.8582183,20815317.55,FALSE
"Edgerton, WI",42.8388558,-89.0559905,16527988.26,FALSE
"Janesville, WI",42.6922491,-89.0055361,96332064.82,FALSE
"Orangeburg, SC",33.5025185,-80.8627837,69184918.43,FALSE
"Marion, SC",34.178281,-79.3903365,14064795.69,FALSE
"Goldsboro, NC",35.3798665,-77.9830214,138090297.5,FALSE
"Hot Springs Village, AR",34.6552288,-92.951495,58291294.6,FALSE
"Conway, AR",35.0687966,-92.4474126,85878202.36,FALSE
"Claremont, NH",43.3720834,-72.349186,15545010.63,FALSE
"Hot Springs, AR",34.4760765,-93.0791326,142187502.9,FALSE
"Shelby, NC",35.2925747,-81.5229997,66032946.75,FALSE
"Oil City, PA",41.4259523,-79.6988145,22723873.16,FALSE
"Paragould, AR",36.0642221,-90.5119068,42099064.89,FALSE
"Sheridan, AR",34.3069986,-92.4072259,11669125.47,FALSE
"Savannah, MO",39.9387729,-94.8265918,8496757.737,FALSE
"Kearney, NE",40.7101449,-99.0684515,47403293.28,FALSE
"Geneva, NY",42.830821,-76.9842543,44156744.5,FALSE
"Bangor, ME",44.7988654,-68.8066362,137213008.8,FALSE
"Manistee, MI",44.2282765,-86.3064401,23894024.02,FALSE
"Rochester, NY",43.1449671,-77.5771171,771672758.2,FALSE
"Oxford, MS",34.3645473,-89.5321581,63099843.14,FALSE
"Albion, NY",43.2457902,-78.193578,7626919.977,FALSE
"Florence, AL",34.8151779,-87.6716496,141849668.2,FALSE
"Greensburg, IN",39.3488803,-85.5017576,22746337.87,FALSE
"Medina, NY",43.2182357,-78.3899587,8101492.823,FALSE
"Philadelphia, PA--NJ--DE--MD",39.9872279,-75.2884721,5050408058,FALSE
"Alton, IL",38.8985282,-90.1212656,156977293.5,FALSE
"St. Louis, MO--IL",38.636376,-90.3414179,2389820986,FALSE
"Creston, IA",41.0591124,-94.3635798,11698453.4,FALSE
"Cambridge, MD",38.5599521,-76.0665434,22768183.82,FALSE
"Paducah, KY--IL",37.0502384,-88.630456,107927567,FALSE
"Bolivar, TN",35.2641757,-89.0005443,12278316.97,FALSE
"Newberry, SC",34.2847302,-81.6148406,27013566.34,FALSE
"Martinsville, VA",36.6888523,-79.889562,103270334.7,FALSE
"Smithfield, VA",36.9866036,-76.5993909,18659662.65,FALSE
"Union, SC",34.7247912,-81.6262933,23734014.35,FALSE
"Lake Monticello, VA",37.9152435,-78.3226035,17769563.69,FALSE
"Sumter, SC",33.9275298,-80.394411,150543572.4,FALSE
"Franklin, VA",36.6824269,-76.9339576,16789824.87,FALSE
"Virginia Beach--Norfolk, VA",36.9143078,-76.2910797,1445113638,FALSE
"Austin, MN",43.6687667,-92.9766966,26275862.9,FALSE
"Mukwonago, WI",42.8702969,-88.3533713,43996415.58,FALSE
"Greenfield, MA",42.608294,-72.5617145,37161824.26,FALSE
"West Bend, WI",43.4174792,-88.1829636,45399228.49,FALSE
"Burnet, TX",30.7632271,-98.2272904,9303315.551,FALSE
"Marble Falls, TX",30.5732487,-98.2786639,14800292.89,FALSE
"Cherryville, NC",35.3853132,-81.3748504,16028597.65,FALSE
"Bridgeton, NJ",39.4389842,-75.2295759,31985383.76,FALSE
"Warren, PA",41.8487896,-79.1469044,21316777.66,FALSE
"Colonial Beach, VA",38.2576666,-76.9716384,4507637.418,FALSE
"Troy, AL",31.7942078,-85.9668051,25427885.68,FALSE
"Marshfield, MO",37.3408708,-92.9089208,13829377.27,FALSE
"Malvern, AR",34.3684969,-92.8100844,17348414.58,FALSE
"Kill Devil Hills--Nags Head, NC",36.103289,-75.7172995,89092853.69,FALSE
